1066,0.00493453
1088,0.05365214
1099,0.00651662
1157,0.00532027
1171,0.01521056
1186,0.00395472
1211,0.00406671
1288,0.03607067
1398,0.10214257
168,0.00593783
1800,0.01258944
1898,0.01531496
1919,0.00461789
1988,0.01301136
2238,0.00671853
2318,0.04879213
2328,0.01308912
2338,0.00724374
2600,0.00624466
2601,0.02035647
2628,0.0669271
2883,0.00881488
2899,0.00821833
3323,0.01189585
3328,0.01855381
358,0.01090633
386,0.06422232
390,0.0045499
3968,0.02875999
3988,0.09522835
489,0.01692796
728,0.0287336
753,0.00613425
763,0.00718146
857,0.09557528
902,0.00619068
914,0.01333102
916,0.00539549
939,0.09991252
998,0.01675597
