1088,0.04290374
1133,0.00159814
1138,0.0065059
1171,0.01226718
1186,0.00785567
1211,0.01852679
1398,0.13306185
168,0.00598212
177,0.00335674
1800,0.01204727
1898,0.01942955
1919,0.00951531
2318,0.03170122
2328,0.00642142
2600,0.01135941
2628,0.09669221
2727,0.00395111
2777,0.00464556
2866,0.00430062
2883,0.00625032
2899,0.01011294
323,0.00304732
3323,0.00625832
3328,0.0443153
338,0.00241522
347,0.00590091
358,0.00857801
386,0.03820521
390,0.00918983
3968,0.02536644
3988,0.110321
3993,0.00307256
489,0.01209446
552,0.00295106
576,0.00374229
694,0.00294998
728,0.01808398
753,0.00552096
857,0.06912672
902,0.00533889
914,0.00766583
939,0.14888795
991,0.00446803
998,0.01401468
