1066,0.00443155
1088,0.04812994
1099,0.00607142
1157,0.00654022
1171,0.01492787
1186,0.00467674
1211,0.00508767
1288,0.03477596
1398,0.10588235
168,0.00491375
1800,0.01364151
1898,0.01536975
1919,0.00525929
1988,0.01220277
2238,0.00787602
2318,0.05366103
2328,0.0117435
2338,0.00682888
2600,0.00661382
2601,0.02114114
2628,0.07075101
2883,0.00811568
2899,0.00872555
3323,0.0122669
3328,0.01823076
358,0.01146667
386,0.05897277
390,0.004987
3968,0.02720331
3988,0.09467204
489,0.01597754
728,0.02605536
753,0.00529006
763,0.00568303
857,0.09886565
902,0.00622606
914,0.01267991
916,0.00523738
939,0.10230082
998,0.01651732
