1066,0.00467385
1088,0.04641395
1099,0.00727234
1157,0.00624087
1171,0.01009951
1288,0.03551879
1336,0.0067379
1398,0.09791771
168,0.00663058
1800,0.01332205
1898,0.01321404
1988,0.01978421
2238,0.00611657
2318,0.05310997
2328,0.01162526
2333,0.01016168
2338,0.00672188
2600,0.00563213
2601,0.0239887
2628,0.07573086
2883,0.0098663
2899,0.00737144
3323,0.01247714
3328,0.02056264
358,0.01138593
386,0.0592666
390,0.00728359
3968,0.02689904
3988,0.0982846
489,0.01305218
6030,0.00696778
728,0.02406005
753,0.00540985
763,0.00330757
857,0.09319079
902,0.00922909
914,0.01400533
916,0.00379904
939,0.09752221
998,0.01514598
