1088,0.04064207
1138,0.00977456
1171,0.00926871
1398,0.09207121
168,0.00272313
177,0.00471647
1800,0.0250697
1898,0.01844211
1919,0.00980115
2318,0.03100236
2328,0.00685746
2600,0.02011335
2628,0.10569975
2698,0.0029573
2727,0.0068658
2777,0.01117743
2866,0.00418936
2883,0.00609877
2899,0.00922503
323,0.0056249
3328,0.07617079
338,0.00600021
347,0.007636
358,0.0083049
386,0.07018143
3968,0.02654486
3988,0.05613274
489,0.00769738
525,0.00449188
552,0.00492073
576,0.00567931
598,0.00353984
694,0.00768973
728,0.03371753
753,0.00829448
763,0.00371888
857,0.12375298
902,0.01314573
914,0.00763361
939,0.09532282
991,0.00710357
