1071,0.00385203
1088,0.04583082
1138,0.01071569
1171,0.00947859
168,0.00285748
177,0.00512156
1919,0.00789776
2318,0.033315
2328,0.0064271
2600,0.02161308
2628,0.12331241
2698,0.00353597
2727,0.0071944
2777,0.01404711
2866,0.00389575
2883,0.0056926
2899,0.01539658
323,0.0060018
3328,0.09424959
338,0.00766109
347,0.00780357
358,0.01008522
386,0.09254623
3988,0.07558677
489,0.00832554
525,0.00484419
576,0.00671351
598,0.00434117
694,0.00696217
728,0.04331735
753,0.01132804
763,0.00517453
857,0.14237519
902,0.01693091
914,0.00913497
939,0.11820523
991,0.00822899
