1055,0.00248384
1071,0.00365364
1088,0.05719017
1138,0.00944205
1171,0.01363666
1211,0.00281454
168,0.00378001
177,0.00689386
1919,0.0093101
2318,0.03792555
2328,0.00803266
2600,0.0302596
2628,0.10842588
2698,0.00517351
2727,0.01063795
2777,0.01131885
2866,0.00561695
2883,0.0074713
2899,0.01632113
323,0.00597748
3328,0.09230882
338,0.01021522
347,0.00728747
358,0.0122555
386,0.09574826
489,0.01198159
525,0.00530617
576,0.00739568
598,0.00558918
694,0.0079848
728,0.04473644
753,0.00920518
763,0.00534863
857,0.15752242
902,0.01910797
914,0.0076249
939,0.13469972
991,0.0093163
