1071,0.00318096
1088,0.04621599
1138,0.01120316
1171,0.00893408
168,0.00312162
177,0.00434079
1919,0.0074381
2318,0.04000752
2328,0.00701182
2600,0.02062786
2628,0.14351411
2698,0.00314884
2727,0.00706185
2777,0.01239008
2866,0.00332251
2883,0.00602073
2899,0.01263946
323,0.00537523
3328,0.10280575
338,0.00649944
347,0.00737027
358,0.00797246
386,0.08776588
3988,0.07074031
489,0.00742969
525,0.00551055
576,0.00620783
598,0.00364853
694,0.0069285
728,0.0429444
753,0.01010521
763,0.00416487
857,0.13116784
902,0.01542528
914,0.00815036
939,0.12119007
991,0.00841807
