1088,0.04693378
1138,0.011853
1171,0.01182853
1398,0.07293707
168,0.00314801
177,0.00488341
1800,0.02978758
1898,0.02069477
1919,0.01318199
2318,0.03575503
2328,0.00779532
2600,0.02629502
2628,0.10577251
2698,0.00366991
2727,0.00529358
2777,0.01230005
2866,0.00588334
2883,0.00612588
2899,0.00932037
323,0.00534732
3328,0.06317232
338,0.00603463
347,0.00723937
358,0.00922248
386,0.0734253
3968,0.03204867
3988,0.04476177
489,0.00600946
525,0.00450346
552,0.00428356
576,0.00608544
598,0.00334541
694,0.00871467
728,0.03229172
753,0.00731771
763,0.00301368
857,0.12295248
902,0.01372454
914,0.01205247
939,0.09172348
991,0.00927088
