1088,0.05676059
1099,0.00878291
1138,0.00351336
1157,0.00648887
1171,0.01803402
1186,0.00351179
1211,0.00365464
1288,0.03199305
1398,0.09033646
168,0.00684176
1800,0.01221697
1898,0.01483609
1919,0.00449731
1988,0.01063338
2238,0.0091311
2318,0.04092414
2328,0.0110345
2338,0.00780579
2600,0.00738244
2601,0.02123059
2628,0.07524658
2883,0.00832175
2899,0.00740056
3323,0.01042246
3328,0.01840069
358,0.01029897
386,0.06931916
390,0.00339689
3968,0.02519846
3988,0.08264883
489,0.01564312
728,0.0370235
753,0.00673674
763,0.0075856
857,0.10974221
902,0.00576582
914,0.01434414
916,0.00662391
939,0.10205025
998,0.01422062
