1066,0.00563963
1088,0.03018515
1099,0.00874539
1171,0.00475119
1211,0.00818769
1288,0.03333966
1336,0.00786095
1339,0.00967246
1398,0.10443478
168,0.00918578
1800,0.00958572
1898,0.00720728
1988,0.01730089
2238,0.00755786
2318,0.05097371
2328,0.01510605
2333,0.01373218
2338,0.00587769
2601,0.02403456
2628,0.06624569
2883,0.01447347
2899,0.00449501
3323,0.00843572
3328,0.01898712
358,0.0070738
386,0.0749654
390,0.00603087
3968,0.02740076
3988,0.10922696
489,0.0134935
6030,0.00658763
6837,0.00650172
728,0.02262088
753,0.00380166
857,0.08157143
902,0.01095341
914,0.01439707
916,0.0108302
939,0.10309994
998,0.01542914
