1088,0.04308815
1133,0.00248428
1138,0.0060948
1171,0.00944527
1186,0.00873802
1398,0.1021073
168,0.00352936
177,0.00332374
1800,0.01784197
1898,0.01786509
1919,0.01157777
2318,0.03878352
2328,0.00586288
2600,0.01425036
2628,0.10238929
2727,0.00484689
2777,0.00694625
2866,0.00432513
2883,0.00519529
2899,0.01160045
323,0.00418586
3323,0.00811841
3328,0.05288462
338,0.00332271
347,0.00764636
358,0.00993759
386,0.0467843
390,0.01176399
3968,0.02525725
3988,0.10579019
3993,0.00372906
489,0.00944895
552,0.00393557
576,0.00431351
694,0.00415562
728,0.02245826
753,0.00441204
857,0.07784052
902,0.00747813
914,0.00973504
939,0.13499114
991,0.00676046
998,0.0147546
