1088,0.04311549
1133,0.00279802
1138,0.0074857
1171,0.007585
1186,0.01422389
1398,0.11420041
168,0.00363703
177,0.00509764
1800,0.02550718
1898,0.01762152
1919,0.00918598
2318,0.03602079
2328,0.00644502
2600,0.01059552
2628,0.1155025
2727,0.00554637
2777,0.00492466
2866,0.00335064
2883,0.00713577
2899,0.01246444
323,0.0033494
3323,0.00582303
3328,0.05349473
338,0.00318195
347,0.00625538
358,0.00563265
386,0.05322064
390,0.01260308
3968,0.02558647
3988,0.05284437
3993,0.00314084
489,0.00588184
552,0.00668261
576,0.00480439
694,0.00488064
728,0.02982548
753,0.00345215
857,0.09163668
902,0.01322453
914,0.01226837
939,0.12910982
991,0.00977363
998,0.01088375
