1088,0.03842194
1138,0.00761885
1171,0.00751187
1186,0.01336794
1398,0.13058488
168,0.0035812
177,0.00521025
1800,0.01887756
1898,0.01485663
1919,0.00831471
2318,0.03636435
2328,0.00402429
2600,0.00907677
2628,0.12228108
2727,0.00540154
2777,0.00291044
2866,0.0024747
2883,0.00511882
2899,0.00743929
323,0.00194513
3323,0.00315419
3328,0.04939356
338,0.00269058
347,0.00401577
358,0.00407833
386,0.06815943
390,0.01345431
3968,0.02472061
3988,0.06105024
3993,0.00247756
489,0.00484273
552,0.00605406
576,0.00414516
694,0.00637402
728,0.0304811
753,0.0036822
857,0.09711537
902,0.00930153
914,0.00834315
939,0.13426631
991,0.00760403
998,0.00921353
