1066,0.00434857
1088,0.03950033
1099,0.00715586
1157,0.00546647
1171,0.00929304
1288,0.03668122
1336,0.00700936
1398,0.09791103
168,0.00701764
1800,0.0128825
1898,0.01172678
1988,0.02362702
2238,0.00565047
2318,0.05238397
2328,0.01200895
2333,0.01283638
2338,0.00573339
2600,0.0050423
2601,0.02344133
2628,0.06903945
2883,0.00980527
2899,0.00638105
3323,0.01330806
3328,0.02118834
358,0.01007605
386,0.07094747
390,0.0068402
3968,0.02598479
3988,0.10103493
489,0.01256909
6030,0.00692789
728,0.02230271
753,0.00534873
763,0.00321966
857,0.08878792
902,0.01032356
914,0.01444844
916,0.00673724
939,0.09903675
998,0.0159758
