1055,0.00219023
1071,0.0038814
1088,0.06012674
1138,0.00894769
1171,0.01388312
1211,0.00292138
168,0.00351313
177,0.00659124
1919,0.00995963
2318,0.0408584
2328,0.00850026
2600,0.02795882
2628,0.11238166
2698,0.00507389
2727,0.00989609
2777,0.00938775
2866,0.0058403
2883,0.00747449
2899,0.0153084
323,0.00550144
3328,0.09333963
338,0.01091585
347,0.00806483
358,0.01231623
386,0.09206244
489,0.01212459
525,0.0052056
576,0.00835266
598,0.00539892
694,0.00821517
728,0.04277266
753,0.00969613
763,0.00485716
857,0.15432642
902,0.01939925
914,0.00675611
939,0.13647562
991,0.00952469
