1071,0.00319928
1088,0.0520092
1138,0.0109979
1171,0.01116159
168,0.00373346
177,0.00529078
1919,0.00896666
2318,0.03791673
2328,0.00856974
2600,0.02378198
2628,0.13091971
2698,0.00380303
2727,0.00898668
2777,0.01166851
2866,0.00409772
2883,0.00665739
2899,0.01233488
323,0.00660256
3328,0.09807173
338,0.00704325
347,0.00847737
358,0.00860676
386,0.0854663
3988,0.06875991
489,0.00999477
525,0.00525052
576,0.00665952
598,0.00426336
694,0.00893835
728,0.04118469
753,0.01435819
763,0.0044314
857,0.12343978
902,0.01633111
914,0.00901987
939,0.12018699
991,0.00881834
