1088,0.05276801
1099,0.00700365
1138,0.00305235
1171,0.02302411
1186,0.00367968
1211,0.00532941
1288,0.0381693
1398,0.0965042
168,0.00557936
1800,0.01151173
1898,0.01793941
1919,0.00549613
1988,0.0113884
2238,0.00839549
2318,0.05597703
2328,0.01346382
2600,0.01031583
2601,0.02039739
2628,0.07663787
2777,0.00406415
2883,0.00817228
2899,0.01008745
3323,0.01759042
3328,0.01941872
347,0.00347301
358,0.01499092
386,0.05073881
390,0.00467583
3968,0.02845062
3988,0.08848017
489,0.01659594
728,0.02772219
753,0.00735023
763,0.00599483
857,0.09200443
902,0.00480034
914,0.01823362
916,0.00503685
939,0.09015283
998,0.01533317
