1088,0.04301369
1133,0.00162032
1138,0.00592167
1171,0.01131173
1186,0.0080214
1211,0.0178633
1398,0.13640292
168,0.00610001
177,0.00351986
1800,0.01250099
1898,0.01860828
1919,0.00906869
2318,0.03287105
2328,0.00665611
2600,0.01177934
2628,0.09827289
2727,0.00389237
2777,0.00436921
2866,0.00409757
2883,0.00555684
2899,0.00978924
323,0.00303176
3323,0.00655215
3328,0.04106903
338,0.00250239
347,0.00560405
358,0.00819313
386,0.03903715
390,0.00910124
3968,0.02403341
3988,0.10847511
3993,0.00313479
489,0.01133606
552,0.0031386
576,0.00372742
694,0.00309538
728,0.01737942
753,0.00565123
857,0.07014179
902,0.00531061
914,0.00772679
939,0.15212681
991,0.00444181
998,0.01395241
