1088,0.0395143
1133,0.00212708
1138,0.00622126
1171,0.00767366
1186,0.01018894
1398,0.10891015
168,0.00353676
177,0.00361238
1800,0.02210562
1898,0.01479606
1919,0.00881493
2318,0.03648476
2328,0.00572889
2600,0.01254433
2628,0.10879177
2727,0.00444977
2777,0.00688165
2866,0.00358118
2883,0.00525922
2899,0.01284691
323,0.00295508
3323,0.01055142
3328,0.04667897
338,0.0033131
347,0.00543279
358,0.00683842
386,0.05453878
390,0.01203272
3968,0.01995048
3988,0.10606375
3993,0.00276152
489,0.00891513
552,0.00490038
576,0.00511244
694,0.00497294
728,0.02856053
753,0.0043334
857,0.07737152
902,0.00865643
914,0.01203015
939,0.13027905
991,0.00666434
998,0.01301706
