1066,0.00599872
1088,0.03202505
1099,0.00896936
1171,0.00458634
1211,0.01114618
1288,0.03316794
1336,0.00838501
1339,0.00954797
1359,0.01133041
1398,0.09537946
168,0.00918473
1800,0.00968514
1898,0.00556965
1988,0.01842812
2238,0.00836104
2318,0.05134707
2328,0.01563004
2333,0.01251735
2338,0.00612016
2601,0.02554472
2628,0.06354501
2883,0.01420162
3323,0.00827241
3328,0.01969939
358,0.00679807
386,0.07931537
390,0.00637264
3968,0.02950973
3988,0.09332693
489,0.0158407
6030,0.00678104
6837,0.00679253
728,0.02212542
753,0.00392132
857,0.08689332
902,0.01177826
914,0.01381525
916,0.01063488
939,0.10126819
998,0.01618343
