1066,0.00588914
1088,0.02995211
1099,0.01149159
1171,0.00482432
1211,0.01344062
1288,0.03443557
1336,0.00854015
1339,0.00957143
1359,0.00811629
1398,0.10189288
168,0.00811048
1800,0.01009295
1898,0.00569217
1988,0.01803557
2238,0.00676631
2318,0.04827927
2328,0.01772712
2333,0.01268046
2338,0.00554659
2601,0.02467369
2628,0.06527703
2883,0.0151138
3323,0.0082511
3328,0.01927632
358,0.0068573
386,0.07062355
390,0.00670356
3968,0.02481805
3988,0.1030504
489,0.0140917
6030,0.0068688
6837,0.00655106
728,0.02688976
753,0.0041038
857,0.08545835
902,0.01104578
914,0.01246398
916,0.00928766
939,0.10181575
998,0.01569355
