1066,0.00533924
1088,0.03347432
1099,0.00895902
1157,0.0038541
1171,0.00659356
1288,0.0363507
1336,0.00542358
1339,0.01144709
1398,0.09909845
168,0.00950075
1800,0.01172155
1898,0.00831299
1988,0.01966121
2238,0.00880326
2318,0.05232612
2328,0.01572489
2333,0.01955319
2338,0.00636916
2601,0.02782281
2628,0.06520013
2883,0.01447558
2899,0.00449798
3323,0.00930829
3328,0.02079345
358,0.00817
386,0.0678655
390,0.00728863
3968,0.02949253
3988,0.10219808
489,0.01295777
6030,0.00648158
6837,0.00700978
728,0.02356446
753,0.00458561
857,0.07783077
902,0.0110677
914,0.01391602
916,0.01005786
939,0.09794221
998,0.01496005
