1088,0.04035408
1133,0.00237522
1138,0.0061154
1171,0.00676469
1186,0.01292708
1398,0.11200367
168,0.00359613
177,0.00488998
1800,0.02580769
1898,0.01523011
1919,0.00843636
2318,0.04047158
2328,0.0065657
2600,0.01125133
2628,0.12507393
2727,0.00449269
2777,0.00461846
2866,0.00299479
2883,0.00653242
2899,0.0128782
323,0.00307311
3323,0.00625976
3328,0.0502556
338,0.00316182
347,0.00550027
358,0.00609777
386,0.05239966
390,0.0125543
3968,0.02360341
3988,0.05723614
3993,0.00295193
489,0.00634131
552,0.00642273
576,0.00562719
694,0.00420221
728,0.02835457
753,0.00358372
857,0.08996089
902,0.01208515
914,0.01095547
939,0.13686043
991,0.00838523
998,0.01074781
