1088,0.04734349
1138,0.01380581
1171,0.01292737
1398,0.11084203
168,0.00236782
177,0.00355478
1800,0.0268878
1898,0.02422523
1919,0.02236807
2318,0.03715707
2328,0.00570479
2600,0.01614112
2628,0.09247942
2727,0.00516995
2777,0.00672019
2866,0.0052082
2883,0.00978218
2899,0.0120894
323,0.00357372
3323,0.00615997
3328,0.05751835
338,0.0028427
347,0.00773085
358,0.00966406
386,0.05576586
390,0.01001549
3968,0.02969033
3988,0.04803521
3993,0.00357777
489,0.00405614
525,0.00231313
552,0.00464591
576,0.00392302
694,0.00462721
728,0.02678645
753,0.00423592
857,0.09701126
902,0.00752485
914,0.01028451
939,0.12847321
991,0.00690045
998,0.00986886
