1088,0.04278781
1133,0.00183927
1138,0.00472383
1171,0.00814342
1186,0.00795408
1211,0.01883442
1398,0.13530418
168,0.00464015
177,0.00289063
1800,0.01381605
1898,0.01548783
1919,0.00890701
2318,0.03218927
2328,0.00479579
2600,0.01240986
2628,0.09340686
2727,0.0041354
2777,0.00514301
2866,0.00373752
2883,0.00412732
2899,0.01133701
323,0.00301641
3323,0.00814517
3328,0.04858813
338,0.00279912
347,0.00587996
358,0.00894829
386,0.04112951
390,0.01042199
3968,0.02224122
3988,0.11535939
3993,0.00302837
489,0.00875202
552,0.00314271
576,0.00362108
694,0.00336916
728,0.01889092
753,0.0036623
857,0.06874283
902,0.00582971
914,0.0083219
939,0.15154082
991,0.00499449
998,0.01296378
