1088,0.05513839
1099,0.00695424
1138,0.00329131
1171,0.01957948
1186,0.00349506
1211,0.00361237
1288,0.03766009
1398,0.09546955
168,0.00597978
1800,0.01165903
1898,0.01895228
1919,0.0050218
1988,0.01206539
2238,0.00830784
2318,0.0531373
2328,0.01410147
2600,0.00943517
2601,0.0234245
2628,0.06343467
2777,0.00421416
2883,0.00813832
2899,0.00965374
3323,0.01716824
3328,0.01875203
347,0.00300949
358,0.01415029
386,0.05669599
390,0.00388906
3968,0.02879822
3988,0.08845494
489,0.01552319
728,0.03171248
753,0.00816613
763,0.00633655
857,0.09435813
902,0.00526996
914,0.01785378
916,0.00603843
939,0.09597263
998,0.0151245
