1088,0.03770477
1138,0.00675072
1171,0.00753821
1186,0.01377744
1398,0.12608141
168,0.00358501
177,0.00471195
1800,0.02863328
1898,0.01714071
1919,0.00940945
2318,0.03569919
2328,0.00684069
2600,0.01088549
2628,0.11854603
2727,0.0063149
2777,0.00587215
2866,0.0028204
2883,0.00648935
2899,0.01273511
323,0.00323552
3323,0.00568134
3328,0.05233125
338,0.00313663
347,0.0063683
358,0.00533127
386,0.05323927
390,0.01375575
3968,0.02585932
3988,0.04906053
3993,0.00312213
489,0.00482961
552,0.00622428
576,0.00441338
694,0.00494556
728,0.02713069
753,0.00357643
857,0.09691347
902,0.01157466
914,0.01044726
939,0.12919792
991,0.00919625
998,0.00889294
