1066,0.0049195
1088,0.03847393
1099,0.00850413
1157,0.00435327
1171,0.00652588
1288,0.03527351
1336,0.00676706
1398,0.10243098
168,0.00773387
1800,0.01356668
1898,0.00960535
1988,0.02256947
2238,0.0058418
2318,0.05155475
2328,0.01093069
2333,0.01433796
2338,0.00541895
2600,0.0047657
2601,0.02394979
2628,0.06505845
2883,0.00968466
2899,0.00567418
3323,0.01087651
3328,0.02227238
358,0.008606
386,0.06871627
390,0.00674196
3968,0.02667422
3988,0.1031925
489,0.01293377
6030,0.00641455
6837,0.00660798
728,0.02266365
753,0.00531764
857,0.08588222
902,0.01183717
914,0.01430757
916,0.00734526
939,0.10691823
998,0.01475151
