1088,0.04636565
1099,0.0086921
1138,0.00675303
1171,0.01490475
1186,0.00973795
1211,0.01257235
1398,0.09855523
1618,0.00474208
168,0.00549962
1800,0.01480778
1898,0.01929609
1919,0.01024395
1988,0.01365254
2318,0.0503441
2328,0.00867599
2600,0.01238081
2601,0.01472426
2628,0.09673036
2777,0.00563297
2883,0.00714322
2899,0.0091562
3323,0.00803107
3328,0.0260805
347,0.00580637
358,0.0109142
386,0.04792987
390,0.01057771
3968,0.03702331
3988,0.10069774
489,0.0134183
728,0.02463119
753,0.00895547
763,0.00594877
857,0.08481312
902,0.00630132
914,0.01019622
916,0.00756943
939,0.09965216
991,0.00453405
998,0.0163082
