1088,0.05234135
1099,0.01058959
1138,0.0069389
1171,0.01978219
1186,0.00875603
1211,0.01647428
1398,0.09709178
1618,0.00529292
168,0.00574164
1800,0.01492106
1898,0.02127685
1919,0.01187634
1988,0.01311738
2318,0.04325044
2328,0.00822957
2600,0.01382745
2628,0.10014723
2727,0.0045449
2777,0.00477355
2883,0.00768935
2899,0.0112489
3323,0.00705919
3328,0.02358519
347,0.00605939
358,0.01050828
386,0.04781051
390,0.00984925
3968,0.03436368
3988,0.10008085
489,0.01388633
576,0.00477376
728,0.02275543
753,0.00877082
763,0.00672555
857,0.08696997
902,0.00626949
914,0.00937666
939,0.1024382
991,0.00470845
998,0.01609731
