1088,0.05786587
1138,0.01157135
1171,0.01083294
1398,0.09636976
168,0.0036725
177,0.00388216
1800,0.03618465
1898,0.02984304
1919,0.02059751
2318,0.03260975
2328,0.00816771
2600,0.02004727
2628,0.09115999
2698,0.00175203
2727,0.00758038
2777,0.00986582
2866,0.00496911
2883,0.00968837
2899,0.01616803
323,0.00306571
3328,0.0536188
338,0.00354142
347,0.00674562
358,0.00834328
386,0.06104491
3968,0.03211404
3988,0.04116685
3993,0.00443002
489,0.00606009
525,0.00300167
552,0.00384016
576,0.00512683
598,0.00208579
694,0.00598359
728,0.0335407
753,0.00723512
763,0.00286647
857,0.10041189
902,0.00858992
914,0.00859918
939,0.10917133
991,0.00707075
998,0.0095176
