Symbol,FromDate,TradingHours
HHIc0,2000-01-01,094500,123000,143000,161500,161500
HHIc0,2007-08-10,143000,161500,161500
HHIc0,2007-08-11,094500,123000,143000,161500,161500
HHIc0,2007-12-24,094500,123000,123000
HHIc0,2007-12-25,094500,123000,143000,161500,161500
HHIc0,2007-12-31,094500,123000,123000
HHIc0,2008-01-01,094500,123000,143000,161500,161500
HHIc0,2008-02-06,094500,123000,123000
HHIc0,2008-02-07,094500,123000,143000,161500,161500
HHIc0,2008-06-25,143000,161500,161500
HHIc0,2008-06-26,094500,123000,143000,161500,161500
HHIc0,2008-12-24,094500,123000,123000
HHIc0,2008-12-25,094500,123000,143000,161500,161500
HHIc0,2008-12-31,094500,123000,123000
HHIc0,2009-01-01,094500,123000,143000,161500,161500
HHIc0,2009-09-15,143000,161500,161500
HHIc0,2009-09-16,094500,123000,143000,161500,161500
HHIc0,2009-12-24,094500,123000,123000
HHIc0,2009-12-25,094500,123000,143000,161500,161500
HHIc0,2009-12-31,094500,123000,123000
HHIc0,2010-01-01,094500,123000,143000,161500,161500
HHIc0,2010-12-24,094500,123000,123000
HHIc0,2010-12-25,094500,123000,143000,161500,161500
HHIc0,2010-12-31,094500,123000,123000
HHIc0,2011-01-01,094500,123000,143000,161500,161500
HHIc0,2011-02-02,094500,123000,123000
HHIc0,2011-02-03,094500,123000,143000,161500,161500
HHIc0,2011-03-07,091500,120000,133000,161500,161500
HHIc0,2012-03-05,091500,120000,130000,161500,161500
HHIc0,2012-07-24,130000,161500,161500
HHIc0,2012-07-25,091500,120000,130000,161500,161500
HHIc0,2012-12-24,091500,120000,120000
HHIc0,2012-12-25,091500,120000,130000,161500,161500
HHIc0,2012-12-31,091500,120000,120000
HHIc0,2013-01-01,091500,120000,130000,161500,161500
HHIc0,2013-04-08,091500,120000,130000,161500,170000,234500,161500
HHIc0,2013-05-22,130000,161500,161500
HHIc0,2013-05-23,091500,120000,130000,161500,170000,234500,161500
HHIc0,2013-09-23,130000,161500,161500
HHIc0,2013-09-24,091500,120000,130000,161500,170000,234500,161500
HHIc0,2013-12-24,091500,120000,120000
HHIc0,2013-12-25,091500,120000,130000,161500,170000,234500,161500
HHIc0,2013-12-31,091500,120000,120000
HHIc0,2014-01-01,091500,120000,130000,161500,170000,234500,161500
HHIc0,2014-01-30,091500,120000,120000
HHIc0,2014-01-31,091500,120000,130000,161500,170000,234500,161500
HHIc0,2014-09-16,130000,161500,161500
HHIc0,2014-09-17,091500,120000,130000,161500,170000,234500,161500
HHIc0,2014-12-24,091500,120000,120000
HHIc0,2014-12-25,091500,120000,130000,161500,170000,234500,161500
HHIc0,2014-12-31,091500,120000,120000
HHIc0,2015-01-01,091500,120000,130000,161500,170000,234500,161500
HHIc0,2015-02-18,091500,120000,120000
HHIc0,2015-02-19,091500,120000,130000,161500,170000,234500,161500
HHIc1,2000-01-01,094500,123000,143000,161500,161500
HHIc1,2007-08-10,143000,161500,161500
HHIc1,2007-08-11,094500,123000,143000,161500,161500
HHIc1,2007-12-24,094500,123000,123000
HHIc1,2007-12-25,094500,123000,143000,161500,161500
HHIc1,2007-12-31,094500,123000,123000
HHIc1,2008-01-01,094500,123000,143000,161500,161500
HHIc1,2008-02-06,094500,123000,123000
HHIc1,2008-02-07,094500,123000,143000,161500,161500
HHIc1,2008-06-25,143000,161500,161500
HHIc1,2008-06-26,094500,123000,143000,161500,161500
HHIc1,2008-12-24,094500,123000,123000
HHIc1,2008-12-25,094500,123000,143000,161500,161500
HHIc1,2008-12-31,094500,123000,123000
HHIc1,2009-01-01,094500,123000,143000,161500,161500
HHIc1,2009-09-15,143000,161500,161500
HHIc1,2009-09-16,094500,123000,143000,161500,161500
HHIc1,2009-12-24,094500,123000,123000
HHIc1,2009-12-25,094500,123000,143000,161500,161500
HHIc1,2009-12-31,094500,123000,123000
HHIc1,2010-01-01,094500,123000,143000,161500,161500
HHIc1,2010-12-24,094500,123000,123000
HHIc1,2010-12-25,094500,123000,143000,161500,161500
HHIc1,2010-12-31,094500,123000,123000
HHIc1,2011-01-01,094500,123000,143000,161500,161500
HHIc1,2011-02-02,094500,123000,123000
HHIc1,2011-02-03,094500,123000,143000,161500,161500
HHIc1,2011-03-07,091500,120000,133000,161500,161500
HHIc1,2012-03-05,091500,120000,130000,161500,161500
HHIc1,2012-07-24,130000,161500,161500
HHIc1,2012-07-25,091500,120000,130000,161500,161500
HHIc1,2012-12-24,091500,120000,120000
HHIc1,2012-12-25,091500,120000,130000,161500,161500
HHIc1,2012-12-31,091500,120000,120000
HHIc1,2013-01-01,091500,120000,130000,161500,161500
HHIc1,2013-04-08,091500,120000,130000,161500,170000,234500,161500
HHIc1,2013-05-22,130000,161500,161500
HHIc1,2013-05-23,091500,120000,130000,161500,170000,234500,161500
HHIc1,2013-09-23,130000,161500,161500
HHIc1,2013-09-24,091500,120000,130000,161500,170000,234500,161500
HHIc1,2013-12-24,091500,120000,120000
HHIc1,2013-12-25,091500,120000,130000,161500,170000,234500,161500
HHIc1,2013-12-31,091500,120000,120000
